Company_Name,Category,Address,Url,latitude,longtitude,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10
Government siddha hospital,Medical Center,"South Boulevard, Ambedkar Nagar, Orleanpet, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Government+siddha+hospital/data=!4m5!3m4!1s0x3a536169e2ac5605:0xac3ee4f37684bdb4!8m2!3d11.930225!4d79.8238093?authuser=0&hl=en&rclk=1,11.930225,79.8238093,,,,,,,
vetrinary hospital,Hospital,"Veterinary Hospital St, Karuvadikuppam, Puducherry, 605104, India",https://www.google.co.kr/maps/place/vetrinary+hospital/data=!4m5!3m4!1s0x3a53615ee60d7f1b:0x60a46fbc74249fff!8m2!3d11.9589668!4d79.8262498?authuser=0&hl=en&rclk=1,11.9589668,79.8262498,,,,,,,
Alpha Ortho Clinic,Orthopedic clinic,"265, Bussy St, next to Kamban Kalai Arangam, Lal Bahadur, Sastri Street, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Alpha+Ortho+Clinic/data=!4m5!3m4!1s0x3a5363d61f1f4617:0x54c52e6a5f55aa58!8m2!3d11.929975!4d79.8248416?authuser=0&hl=en&rclk=1,11.929975,79.8248416,,,,,,,
Sai Apollo Poly Clinic,Hospital,"Sri Vijaya Complex, 356, Villianur Road, Nellithope, Pondicherry-605005, opp. to Vijaya Medicals, India",https://www.google.co.kr/maps/place/Sai+Apollo+Poly+Clinic/data=!4m5!3m4!1s0x3a53612fe103b769:0x2c63739633ed3f5e!8m2!3d11.9383945!4d79.8150039?authuser=0&hl=en&rclk=1,11.9383945,79.8150039,,,,,,,
AG Bathmavathi Hospital,Hospital,"WQFH+FCV, Marie Oulgaret, Puducherry, 605110, India",https://www.google.co.kr/maps/place/AG+Bathmavathi+Hospital/data=!4m5!3m4!1s0x3a5360515d553dc3:0x7183e8f73703523c!8m2!3d11.923746!4d79.778541?authuser=0&hl=en&rclk=1,11.923746,79.778541,,,,,,,
Apollo Hospital information centre,Ambulance service,"No. 60, 100 Feet Rd, opp. to NT Mahal, Ellaipillaichavady, Anna Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Apollo+Hospital+information+centre/data=!4m5!3m4!1s0x3a536174d4c29111:0x51a6f64b2895ed3a!8m2!3d11.9348745!4d79.8073313?authuser=0&hl=en&rclk=1,11.9348745,79.8073313,,,,,,,
Dr. M. Verappan,Medical clinic,"No.187, Cuddalore Road, Mudalali Society, Bharathidasan Nagar, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Dr.+M.+Verappan/data=!4m5!3m4!1s0x3a536190831c45b1:0xaaea0c4442c25e4f!8m2!3d11.9206539!4d79.815083?authuser=0&hl=en&rclk=1,11.9206539,79.815083,,,,,,,
Institute Of Neuro Sciences-Psychiatry-Rheumatology-Pondicherry,Medical clinic,"244, Lenin St, opposite to Govt Manimegalai school, Kuyavarpalayam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Institute+Of+Neuro+Sciences-Psychiatry-Rheumatology-Pondicherry/data=!4m5!3m4!1s0x1106ae5f66dd713f:0x99d6cdbf98657825!8m2!3d11.9347093!4d79.8128557?authuser=0&hl=en&rclk=1,11.9347093,79.8128557,,,,,,,
ECHS Polyclinic Puducherry,Medical clinic,"Lawspet Main Road, Parry Nagar, Pethuchettypet, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/ECHS+Polyclinic+Puducherry/data=!4m5!3m4!1s0x3a53616bf310a085:0x229f08014641a781!8m2!3d11.9543185!4d79.8213494?authuser=0&hl=en&rclk=1,11.9543185,79.8213494,,,,,,,
JIPMER Urban Health Centre,Medical clinic,"Anna Salai, White Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/JIPMER+Urban+Health+Centre/data=!4m5!3m4!1s0x3a5361875ef2cd6d:0xe4e5f27c4be80ae2!8m2!3d11.9401327!4d79.8339595?authuser=0&hl=en&rclk=1,11.9401327,79.8339595,,,,,,,
ESIC Gandhinagar Dispensary,Hospital,"Vazhudavoor Rd, Subbiahnagar, Gandhi Nagar, Puducherry, 605009, India",https://www.google.co.kr/maps/place/ESIC+Gandhinagar+Dispensary/data=!4m5!3m4!1s0x3a53610e03b54e63:0x8e6c8b685076d32a!8m2!3d11.9426936!4d79.8012157?authuser=0&hl=en&rclk=1,11.9426936,79.8012157,,,,,,,
"PHC (Primary Health Centre), Ariyankuppam",Hospital,"Cuddalore Road, Cuddalore Road, Ariyankuppam, near Bharathiar School, Puducherry, 605007, India","https://www.google.co.kr/maps/place/PHC+(Primary+Health+Centre),+Ariyankuppam/data=!4m5!3m4!1s0x3a536196d52452bb:0xbc6e170fb6395266!8m2!3d11.9178135!4d79.8127832?authuser=0&hl=en&rclk=1",11.9178135,79.8127832,,,,,,,
Chickmore,Hospital,"WRR5+J8P, Sathya Nagar East, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Chickmore/data=!4m5!3m4!1s0x3a5361fbb537fa59:0xb07bcc39a12cc9cf!8m2!3d11.9415915!4d79.8083133?authuser=0&hl=en&rclk=1,11.9415915,79.8083133,,,,,,,
Iswarya Fertility Centre Pondicherry,Fertility clinic,"402, Indira Gandhi St, Sithananda Nagar, Junction, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Iswarya+Fertility+Centre+Pondicherry/data=!4m5!3m4!1s0x3a53614043dca71b:0xfc7318a8df41101b!8m2!3d11.9318086!4d79.8072652?authuser=0&hl=en&rclk=1,11.9318086,79.8072652,,,,,,,
PUDUCHERRY CANCER TRUST HOSPITAL & RESEARCH CENTRE,Hospital,"M.A.Shanmugam Sengeni Ammal Square South River Bank, Road, Thavalakuppam, Puducherry 605007, India",https://www.google.co.kr/maps/place/PUDUCHERRY+CANCER+TRUST+HOSPITAL+%26+RESEARCH+CENTRE/data=!4m5!3m4!1s0x3a549e22fb0e5feb:0xe7b3686caaee888f!8m2!3d11.8776813!4d79.8049245?authuser=0&hl=en&rclk=1,11.8776813,79.8049245,,,,,,,
C M L Tata Centeprises,Hospital,"100 Feet Road, 100 Feet Road, Ellaipillaichavady, opposite Govt Hospital, Puducherry, 605014, India",https://www.google.co.kr/maps/place/C+M+L+Tata+Centeprises/data=!4m5!3m4!1s0x3a53617347ef488d:0x9e94d6ae2d262095!8m2!3d11.93883!4d79.80801?authuser=0&hl=en&rclk=1,11.93883,79.80801,,,,,,,
Regional Cancer Center JIPMER,Cancer treatment center,"Jawaharlal Institute of Postgraduate Medical Education & Research, Gorimedu, Priyadarshini Nagar, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Regional+Cancer+Center+JIPMER/data=!4m5!3m4!1s0x3a5361160fec4ed7:0xffad98859e85b4c4!8m2!3d11.952897!4d79.800831?authuser=0&hl=en&rclk=1,11.952897,79.800831,,,,,,,
Rajeshwari Clinic,Medical clinic,"No. 36, Vazhudavur Road, Kavundampalayam, Near Spi Tech, Kavundampalayam, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Rajeshwari+Clinic/data=!4m5!3m4!1s0x3a53610d409812ab:0xfd92855921618b4f!8m2!3d11.94168!4d79.80612?authuser=0&hl=en&rclk=1,11.94168,79.80612,,,,,,,
"Megalai Speciality Clinic - General, Children and Dental Care",Medical clinic,"St Anthony Koil St, Kavery Nagar, Reddiarpalayam, Puducherry, 605009, India","https://www.google.co.kr/maps/place/Megalai+Speciality+Clinic+-+General,+Children+and+Dental+Care/data=!4m5!3m4!1s0x3a5361a7e98c92fd:0xf934a0b051d58155!8m2!3d11.930142!4d79.7970764?authuser=0&hl=en&rclk=1",11.930142,79.7970764,,,,,,,
Siddhar Siddha Clinic,Medical clinic,"5, Near Rajiv Gandhi Women And Child Hospital, Mohan Nagar, Ellaipillai Chavady, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Siddhar+Siddha+Clinic/data=!4m5!3m4!1s0x1106aef71ddc0b5f:0x61a4a2365e7e25d3!8m2!3d11.938702!4d79.807543?authuser=0&hl=en&rclk=1,11.938702,79.807543,,,,,,,
Herbal Beauty Clinic and Care,Women's health clinic,"1st Main-Gayathri Nagar, Ozhandai Keerapalaiyam, Mudaliarpet, Puducherry, 605004, India",https://www.google.co.kr/maps/place/Herbal+Beauty+Clinic+and+Care/data=!4m5!3m4!1s0x3a5361989b704c1b:0x51d418f1b462f1a2!8m2!3d11.924234!4d79.8076648?authuser=0&hl=en&rclk=1,11.924234,79.8076648,,,,,,,
Mind Zone,Medical clinic,"No.4, 100 Feet Rd, near Indira Gandhi Statue, Ellaipillaichavady, Natesan Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Mind+Zone/data=!4m5!3m4!1s0x1106aef67344d6e7:0x99efb649c660056c!8m2!3d11.9364052!4d79.8075535?authuser=0&hl=en&rclk=1,11.9364052,79.8075535,,,,,,,
Gh Hospital,Hospital,"WQ64+9H5, Villianur, Puducherry 605110, India",https://www.google.co.kr/maps/place/Gh+Hospital/data=!4m5!3m4!1s0x3a53606c79f52635:0x26a4284374a03fee!8m2!3d11.910877!4d79.7564708?authuser=0&hl=en&rclk=1,11.910877,79.7564708,,,,,,,
Deeban Nature Clinic,Hospital,"Pondy Main Rd, Padmini Nagar, Villianur, Puducherry 605110, India",https://www.google.co.kr/maps/place/Deeban+Nature+Clinic/data=!4m5!3m4!1s0x3a53606f2c2cb5bd:0xfd0cc1444b79b464!8m2!3d11.9164244!4d79.7564718?authuser=0&hl=en&rclk=1,11.9164244,79.7564718,,,,,,,
New Ashoka Nursing Home,Nursing home,"No. 12, Goubert St, Kamaraj Nagar, Puducherry, 605011, India",https://www.google.co.kr/maps/place/New+Ashoka+Nursing+Home/data=!4m5!3m4!1s0x3a53617be625b477:0x4da97b54bbaaa0f2!8m2!3d11.938708!4d79.822976?authuser=0&hl=en&rclk=1,11.938708,79.822976,,,,,,,
Government Of Puducherry Health Department Health Sub Center,Government hospital,"Moolakulam Main Road, Poraiyur, Puducherry, 605110, India",https://www.google.co.kr/maps/place/Government+Of+Puducherry+Health+Department+Health+Sub+Center/data=!4m5!3m4!1s0x3a536087732b3187:0xfcd63b76a8e9db22!8m2!3d11.9310415!4d79.7478815?authuser=0&hl=en&rclk=1,11.9310415,79.7478815,,,,,,,
Public health Center,Hospital,"Unnamed Road, Veerampattinam, Puducherry 605007, India",https://www.google.co.kr/maps/place/Public+health+Center/data=!4m5!3m4!1s0x3a5361590e0b5b07:0x9121a21db004a51d!8m2!3d11.8937966!4d79.8219914?authuser=0&hl=en&rclk=1,11.8937966,79.8219914,,,,,,,
Sri Venkateshwaraa Medical College Hospital & Research Centre - Puducherry,University hospital,"13-A, Pondy Villupuram Main Road, Ariyur, Ariyur, Puducherry 605107, India",https://www.google.co.kr/maps/place/Sri+Venkateshwaraa+Medical+College+Hospital+%26+Research+Centre+-+Puducherry/data=!4m5!3m4!1s0x3a535f98aeea02cb:0xb232ad9401674411!8m2!3d11.903647!4d79.7016602?authuser=0&hl=en&rclk=1,11.903647,79.7016602,,,,,,,
Siddha Regional Research Institute,Research institute,"Chella Perumal Kovil St, 2nd Cross Extension, Kuyavarpalayam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Siddha+Regional+Research+Institute/data=!4m5!3m4!1s0x3a5361741164b36f:0xea096c5b3d1ba36e!8m2!3d11.9367815!4d79.8118177?authuser=0&hl=en&rclk=1,11.9367815,79.8118177,,,,,,,
Sowmya Homeopathy Clinic,Hospital,"WRX6+J2H, Tagore Nagar, Pakkamudayanpet, Lawspet, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Sowmya+Homeopathy+Clinic/data=!4m5!3m4!1s0x3a53616b8116482d:0xfb8ea186b520c71b!8m2!3d11.949064!4d79.8101046?authuser=0&hl=en&rclk=1,11.949064,79.8101046,,,,,,,
Neurology centre,Medical Center,"244, Lenin St, Kuyavarpalayam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Neurology+centre/data=!4m5!3m4!1s0x3a5361becacf9681:0xf9944f755a9452e0!8m2!3d11.9343395!4d79.812637?authuser=0&hl=en&rclk=1,11.9343395,79.812637,,,,,,,
ECHS,Medical clinic,"WRX6+VJP, Rajaji Nagar, Lawspet, Puducherry, 605008, India",https://www.google.co.kr/maps/place/ECHS/data=!4m5!3m4!1s0x3a53616bed1a8c23:0x2348a218f2fd1b79!8m2!3d11.9497229!4d79.8115861?authuser=0&hl=en&rclk=1,11.9497229,79.8115861,,,,,,,
Pondicherry University Health Centre,Hospital,"2V92+Q7R, Pondicherry University, Kalapet, Puducherry 605014, India",https://www.google.co.kr/maps/place/Pondicherry+University+Health+Centre/data=!4m5!3m4!1s0x3a536435bfd3efb5:0x730236c86e8b665c!8m2!3d12.019493!4d79.8506424?authuser=0&hl=en&rclk=1,12.019493,79.8506424,,,,,,,
Surgical Oncologist Dr.Rajkumar,Cancer treatment center,"at Kumaran multi speciality Hospital, 78, 2nd Cross St, Sithananda Nagar, Thanthai Periyar Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Surgical+Oncologist+Dr.Rajkumar/data=!4m5!3m4!1s0x3a5361edfd7ed29d:0xd0ca4deb2f35ec32!8m2!3d11.9321307!4d79.8056999?authuser=0&hl=en&rclk=1,11.9321307,79.8056999,,,,,,,
Chandri Clinic,Doctor,"5, Kannan Complex, Old Age Care Unit, Subbaiah Nagar, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Chandri+Clinic/data=!4m5!3m4!1s0x3a536177bfff5edb:0xba4bdada45adc9e6!8m2!3d11.93359!4d79.81705?authuser=0&hl=en&rclk=1,11.93359,79.81705,,,,,,,
Swastham Ayurveda Hospital -Ayurvedic Specialist in Puducherry,Ayurvedic clinic,"No.3, III main Road 11th Cross street, 2nd Cross-Chellam Pappu Nagar, Reddiarpalayam, Puducherry, 605010, India",https://www.google.co.kr/maps/place/Swastham+Ayurveda+Hospital+-Ayurvedic+Specialist+in+Puducherry/data=!4m5!3m4!1s0x3a536159a685b503:0x2cd7ec7e6003e222!8m2!3d11.9252068!4d79.8004676?authuser=0&hl=en&rclk=1,11.9252068,79.8004676,,,,,,,
East Coast Hospitals Blood Bank,Blood donation center,"No. 1, Perambai Rd, Paris Nagar, Moolakulam, Puducherry, 605010, India",https://www.google.co.kr/maps/place/East+Coast+Hospitals+Blood+Bank/data=!4m5!3m4!1s0x3a5360ff7fe4082d:0xea832d9efcff4a39!8m2!3d11.9309265!4d79.7819771?authuser=0&hl=en&rclk=1,11.9309265,79.7819771,,,,,,,
Shree Varma Ayush Hospitals,Ayurvedic clinic,"No: 12, Goubert Avenue, Beach Rd, White Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Shree+Varma+Ayush+Hospitals/data=!4m5!3m4!1s0x3a5363d368e753c9:0x184b7c7bbba53786!8m2!3d11.9345881!4d79.8359889?authuser=0&hl=en&rclk=1,11.9345881,79.8359889,,,,,,,
Dr. Manimarane'S Clinic,Health consultant,"27, 15th Cross St, 6th Cross Extension, Anna Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Dr.+Manimarane'S+Clinic/data=!4m5!3m4!1s0x3a5361727adc1b37:0xa150aa0c95e4a6f1!8m2!3d11.9369551!4d79.8088275?authuser=0&hl=en&rclk=1,11.9369551,79.8088275,,,,,,,
Jackey patient / Nursing Care @ Home & Hospital,Nursing agency,"Thennansalai Rd, Sanjay Gandhi Nagar, Pudupalaiyam, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Jackey+patient+%2F+Nursing+Care+@+Home+%26+Hospital/data=!4m5!3m4!1s0x3a5361eee9641797:0x55d477145b8db821!8m2!3d11.9314844!4d79.8192579?authuser=0&hl=en&rclk=1,11.9314844,79.8192579,,,,,,,
JIPMER Institute Of Oncology,Cancer treatment center,"Jawaharlal Institute of Postgraduate Medical Education & Research, Gorimedu, Puducherry 605013, India",https://www.google.co.kr/maps/place/JIPMER+Institute+Of+Oncology/data=!4m5!3m4!1s0x3a5361b3ffd5d7a1:0x315569e12bb0c0aa!8m2!3d11.9529351!4d79.8007527?authuser=0&hl=en&rclk=1,11.9529351,79.8007527,,,,,,,
Sri Mahalakshmi Nursing Home,Doctor,"7, 2nd Cross St, Lambert Saravanan Nagar, Kavery Nagar, Reddiarpalayam, Puducherry, 605009, India",https://www.google.co.kr/maps/place/Sri+Mahalakshmi+Nursing+Home/data=!4m5!3m4!1s0x3a5361a7e0936115:0x8ae388be632ec399!8m2!3d11.9300944!4d79.7962906?authuser=0&hl=en&rclk=1,11.9300944,79.7962906,,,,,,,
Sai Keerthi Mind Care,Doctor,"No.1, 100 Feet Road, IIIrd Cross Mohan Nagar, Next to Rajiv Gandhi Women & Children's Hospital, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Sai+Keerthi+Mind+Care/data=!4m5!3m4!1s0x3a5361d8c1ccb7ef:0x949195fa3fadb8fe!8m2!3d11.9391391!4d79.8079047?authuser=0&hl=en&rclk=1,11.9391391,79.8079047,,,,,,,
Pondicherry institute of medical sciences,Hospital,"Kalapet, Puducherry, 605014, India",https://www.google.co.kr/maps/place/Pondicherry+institute+of+medical+sciences/data=!4m5!3m4!1s0x3a536595f5d9ac21:0xb5ac04f5051c8960!8m2!3d12.0469844!4d79.8556822?authuser=0&hl=en&rclk=1,12.0469844,79.8556822,,,,,,,
Hospital,Hospital,"VR47+F56, Nallavadu, Puducherry 605007, India",https://www.google.co.kr/maps/place/Hospital/data=!4m5!3m4!1s0x3a549fc04b9f82d3:0x7c3d0a215f7446ef!8m2!3d11.8561654!4d79.812889?authuser=0&hl=en&rclk=1,11.8561654,79.812889,,,,,,,
CIPACA- Sri Lakshmi Narayana Institute of Medical Science & Hospital - 24 Hrs Emergency Hospital,Hospital,"Osudu Agaram Village, Villianur Commune, Koodapakkam Rd, Post, Puducherry, Tamil Nadu 605502, India",https://www.google.co.kr/maps/place/CIPACA-+Sri+Lakshmi+Narayana+Institute+of+Medical+Science+%26+Hospital+-+24+Hrs+Emergency+Hospital/data=!4m5!3m4!1s0x3a535fedb53fdd2f:0x175959be8a6132ba!8m2!3d11.9382665!4d79.7358961?authuser=0&hl=en&rclk=1,11.9382665,79.7358961,,,,,,,
Cure Medical Center Pondicherry,Medical clinic,"8, Ground Floor, Karuvadikuppam Main Rd, Muthialpet, Puducherry, 605003, India",https://www.google.co.kr/maps/place/Cure+Medical+Center+Pondicherry/data=!4m5!3m4!1s0x3a5363df4271fc23:0xdad7d9a930f26986!8m2!3d11.9508729!4d79.8311354?authuser=0&hl=en&rclk=1,11.9508729,79.8311354,,,,,,,
Hospital Block,Hospital,"RQ7H+99Q, Pillayarkuppam, Puducherry 607402, India",https://www.google.co.kr/maps/place/Hospital+Block/data=!4m5!3m4!1s0x3a549f4564c6dae7:0x9c71bc60f9fee7e9!8m2!3d11.8134584!4d79.7784749?authuser=0&hl=en&rclk=1,11.8134584,79.7784749,,,,,,,
Nirnayapattu Hospital,Hospital,"Bahour Rd, Aranganoor, Puducherry 607402, India",https://www.google.co.kr/maps/place/Nirnayapattu+Hospital/data=!4m5!3m4!1s0x3a549f7a9a6fc38f:0x86617b0d179840c3!8m2!3d11.8303153!4d79.7505498?authuser=0&hl=en&rclk=1,11.8303153,79.7505498,,,,,,,
Mottain Bone Hospital,Hospital,"VQ3Q+47G, Periyakattupalayan, Tamil Nadu 605007, India",https://www.google.co.kr/maps/place/Mottain+Bone+Hospital/data=!4m5!3m4!1s0x3a549e4d85a5f13b:0x9a23ff7da8dd8148!8m2!3d11.8528084!4d79.7882157?authuser=0&hl=en&rclk=1,11.8528084,79.7882157,,,,,,,
"I Block, MGMC&RI",,"RQ6H+G4W, Puducherry, 607402, India","https://www.google.co.kr/maps/place/I+Block,+MGMC%26RI/data=!4m5!3m4!1s0x3a549f241645286d:0x6afe962844dfda48!8m2!3d11.8113661!4d79.7778321?authuser=0&hl=en&rclk=1",11.8113661,79.7778321,,,,,,,
Dr.Thomas Fertility center and Research Institute,Fertility clinic,"No:100, Elango Nagar, Kamaraj salai, Pondycherry, Puducherry 605005, India",https://www.google.co.kr/maps/place/Dr.Thomas+Fertility+center+and+Research+Institute/data=!4m5!3m4!1s0x3a53617eb8e84aa1:0xe4428f8dd0d28951!8m2!3d11.9373121!4d79.8195847?authuser=0&hl=en&rclk=1,11.9373121,79.8195847,,,,,,,
Krishna Nursing Home,Nursing home,"WRQ7+6C2, Pillaithotam, Saram, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Krishna+Nursing+Home/data=!4m5!3m4!1s0x3a53617152051947:0xa780173dd7006888!8m2!3d11.9380035!4d79.8135281?authuser=0&hl=en&rclk=1,11.9380035,79.8135281,,,,,,,
Metropolis Healthcare Ltd,Diagnostic center,"No 5 Peter Nagar Near JK Tower, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Metropolis+Healthcare+Ltd/data=!4m5!3m4!1s0x3a53617306fc3033:0x46787c41c966564f!8m2!3d11.9389923!4d79.8084572?authuser=0&hl=en&rclk=1,11.9389923,79.8084572,,,,,,,
JIPMER UHC,Medical clinic,"WRRM+RCF, Ponnaiyapet, Puducherry, 605012, India",https://www.google.co.kr/maps/place/JIPMER+UHC/data=!4m5!3m4!1s0x3a53634aa419ded9:0x45fa1e096fe6000a!8m2!3d11.9420659!4d79.8335508?authuser=0&hl=en&rclk=1,11.9420659,79.8335508,,,,,,,
Metropolis Healthcare Ltd,Diagnostic center,"No 5 Peter Nagar Near JK Tower, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Metropolis+Healthcare+Ltd/data=!4m5!3m4!1s0x3a5361eb2c2e0de3:0x71d2cf5f6784b72c!8m2!3d11.946256!4d79.815667?authuser=0&hl=en&rclk=1,11.946256,79.815667,,,,,,,
"Health and wellness centre, Bahour",Government hospital,"Hospital St, Bahour, Puducherry 607402, India","https://www.google.co.kr/maps/place/Health+and+wellness+centre,+Bahour/data=!4m5!3m4!1s0x3a549f43c8436df9:0x6b410754d83ffb03!8m2!3d11.8062121!4d79.7421487?authuser=0&hl=en&rclk=1",11.8062121,79.7421487,,,,,,,
Pettaiyanchathiram,,,https://www.google.co.kr/maps/place/Pettaiyanchathiram/data=!4m5!3m4!1s0x3a53610d3f448245:0x83528d8eb4359af5!8m2!3d11.9414751!4d79.8063854?authuser=0&hl=en&rclk=1,11.9414751,79.8063854,,,,,,,
Metropolis Healthcare Ltd,Diagnostic center,"Jipmer Campus Rd, Dhanvantari Nagar, Puducherry, 605006, India",https://www.google.co.kr/maps/place/Metropolis+Healthcare+Ltd/data=!4m5!3m4!1s0x3a53612b3028ce75:0xc3e58eee3247b010!8m2!3d11.945504!4d79.8001033?authuser=0&hl=en&rclk=1,11.945504,79.8001033,,,,,,,
Gorimedu,,,https://www.google.co.kr/maps/place/Gorimedu/data=!4m5!3m4!1s0x3a5361229d420551:0x8208cbcc83bfac5e!8m2!3d11.9561057!4d79.7942973?authuser=0&hl=en&rclk=1,11.9561057,79.7942973,,,,,,,
"Primary Health Centre, Bahour",Government hospital,"West St, Bahour, Puducherry, 607402, India","https://www.google.co.kr/maps/place/Primary+Health+Centre,+Bahour/data=!4m5!3m4!1s0x3a549f583aaa9fb3:0x1b36caf5664c0f40!8m2!3d11.8063785!4d79.7421675?authuser=0&hl=en&rclk=1",11.8063785,79.7421675,,,,,,,
Sri Balaji Gastro & Endoscopy Centre,Gastroenterologist,"Opp. Rajiv Gandhi Govt Childrens Hospital, 41, 14th Cross St, Anna Nagar, Puducherry, 605005, India",https://www.google.co.kr/maps/place/Sri+Balaji+Gastro+%26+Endoscopy+Centre/data=!4m5!3m4!1s0x3a536193c08cf925:0xb7f0c441a45e24ab!8m2!3d11.9365792!4d79.8086062?authuser=0&hl=en&rclk=1,11.9365792,79.8086062,,,,,,,
St. Joseph's Hospice - Pondicherry,Hospital,"Pulichapallam, Tamil Nadu 605109, India",https://www.google.co.kr/maps/place/St.+Joseph's+Hospice+-+Pondicherry/data=!4m5!3m4!1s0x3a536751f03d797b:0xce0d7d27808a66ae!8m2!3d12.038352!4d79.7614798?authuser=0&hl=en&rclk=1,12.038352,79.7614798,,,,,,,
Government Homeopathy Clinic,Doctor,"13, 1st Cross street, Subaiya Nagar, Mangalalakshmi Nagar, Pudupalaiyam, Puducherry, 605013, India",https://www.google.co.kr/maps/place/Government+Homeopathy+Clinic/data=!4m5!3m4!1s0x3a536177c13a41f1:0x26fe4ecea3250aa3!8m2!3d11.9333539!4d79.8167561?authuser=0&hl=en&rclk=1,11.9333539,79.8167561,,,,,,,
BRAIN PSYCHOLOGICAL COUNSELLING CENTRE,Psychologist,"Lenin St, Puducherry, 605013, India",https://www.google.co.kr/maps/place/BRAIN+PSYCHOLOGICAL+COUNSELLING+CENTRE/data=!4m5!3m4!1s0x3a536176a4577dd5:0x1f78ef14d65af806!8m2!3d11.936757!4d79.8133779?authuser=0&hl=en&rclk=1,11.936757,79.8133779,,,,,,,
Indhira Gandhi Government General Hospital Blood Bank,Blood donation center,"White Town, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Indhira+Gandhi+Government+General+Hospital+Blood+Bank/data=!4m5!3m4!1s0x3a53622b24fa4c45:0xa8fba25acb6a8c7a!8m2!3d11.9318337!4d79.8330275?authuser=0&hl=en&rclk=1,11.9318337,79.8330275,,,,,,,
Spa Psycho Center,Psychologist,"42, Third cross Street, Thilagar Nagar, Aruthra nagar, India",https://www.google.co.kr/maps/place/Spa+Psycho+Center/data=!4m5!3m4!1s0x3a53610d20ef4bc5:0xb4be7b0582d1e812!8m2!3d11.9404559!4d79.8062171?authuser=0&hl=en&rclk=1,11.9404559,79.8062171,,,,,,,
"Molecular Diagnostics Laboratory, Aarupadai Veedu Medical College and Hospital",Diagnostic center,"Commune Panchayat, Pondy - Cuddalore Main road, Kirumampakkam, Bahour, 607403, India","https://www.google.co.kr/maps/place/Molecular+Diagnostics+Laboratory,+Aarupadai+Veedu+Medical+College+and+Hospital/data=!4m5!3m4!1s0x3a549f035da22cc1:0xf1d548c8a217595c!8m2!3d11.8305978!4d79.7793493?authuser=0&hl=en&rclk=1",11.8305978,79.7793493,,,,,,,
Sri Krishna's Catering Service - CATERING SERVICE IN CUDDALORE / CATERING SERVICE IN PONDICHERRY,Contractor,"No 1 Saminathan Street,Kolathar, Thoppu,Canal South West, Vanarapet, Puducherry, 605001, India",https://www.google.co.kr/maps/place/Sri+Krishna's+Catering+Service+-+CATERING+SERVICE+IN+CUDDALORE+%2F+CATERING+SERVICE+IN+PONDICHERRY/data=!4m5!3m4!1s0x3a5361d94623fd91:0xc27434aa379bbde!8m2!3d11.9253879!4d79.8221729?authuser=0&hl=en&rclk=1,11.9253879,79.8221729,,,,,,,
