Record Id,Company Owner ID,Sales Person,Rating,Company Name,Company Type,Territories,Shipping Street,Shipping City,Shipping Code,Billing Street,Billing City,Billing Code,Description,Custmer ID,Product,Tag,Created by ID,Modified by ID,Created Time,Modified Time,Last Activity Time,Shipping_State,Billing_State,Industry Fin
zcrm_1920545000031042014,zcrm_1920545000008345001,,,MEDICS INTERNATIONAL LIFESCIENCES LIMITED,,North,,,,,,,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-11-19 20:12:09,2020-11-19 20:12:09,2021-06-04 15:51:38,,,Clinic
zcrm_1920545000031072006,zcrm_1920545000003466001,Karn Sharma,Active,SRI RAM ENTER PRISES,Customer,South,"4th Cross, Pamduranga Layout, No.55, Behind Central Mall, Bannerghatta Road",Bangalore,560076,"4th Cross, Pamduranga Layout, No.55, Behind Central Mall, Bannerghatta Road",Bangalore,560076,This is 8th Playon Fitness Centre.,,,,zcrm_1920545000003466001,zcrm_1920545000000097003,2020-11-20 11:57:40,2021-01-21 03:30:41,2021-06-04 16:20:53,Karnataka,Karnataka,Private Enterprise
zcrm_1920545000031082001,zcrm_1920545000000097003,,Active,Commandant Manish Saini,,North,"Villa -10, Nature Villa, Lal Tappar, Haridwar
Dehradun Highway,",Doiwala,248140,"Villa -10, Nature Villa, Lal Tappar, Haridwar
Dehradun Highway,",Doiwala,248140,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-20 14:29:41,2020-11-24 03:56:27,2020-11-24 03:56:27,Uttarakhand,Uttarakhand,Others_etc
zcrm_1920545000031094013,zcrm_1920545000008345001,Nihal Pawar,Active,Elite Fitness,,South,"#112, New BEL Rd, MLA Layout, Lottegollahalli, R.M.V. 2nd Stage",Bengaluru,560094,"#112, New BEL Rd, MLA Layout, Lottegollahalli, R.M.V. 2nd Stage",Bengaluru,560094,,,,,zcrm_1920545000008345001,zcrm_1920545000000097003,2020-11-20 23:59:31,2020-12-03 04:41:01,2020-12-03 04:41:01,Karnataka,Karnataka,Fitness
zcrm_1920545000031095001,zcrm_1920545000001029001,Ashwini Dixit,Active,D2 Fitness,,West 1,"Patel height CHS, Shop no. 35/36, Sector 7, Ghansoli,",Navi Mumbai,400701,"Patel height CHS, Shop no. 35/36, Sector 7, Ghansoli,",Navi Mumbai,400701,,,,,zcrm_1920545000001029001,zcrm_1920545000000097003,2020-11-20 18:00:31,2021-01-19 03:32:50,2021-06-03 17:36:28,Maharashtra,Maharashtra,Fitness
zcrm_1920545000031130012,zcrm_1920545000008345001,Karn Sharma,Active,Fitness Republic gym,,South,"No. 4/6, 2nd Floor, above Axis Bank, Bellandur",Bengaluru,560103,"No. 4/6, 2nd Floor, above Axis Bank, Bellandur",Bengaluru,560103,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-11-23 17:56:57,2020-11-23 17:56:57,2021-01-20 22:26:22,Karnataka,Karnataka,Fitness
zcrm_1920545000031171006,zcrm_1920545000000097003,,Active,Ameena Singh,,North,"House no. 20, Ansal Golf Links, Sector 114","Mohali (S.A.S. Nagar),",140307,"House no. 20, Ansal Golf Links, Sector 114","Mohali (S.A.S. Nagar),",140307,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-24 16:27:26,2020-11-28 03:32:05,2020-11-28 03:32:05,Punjab,Punjab,Others_etc
zcrm_1920545000031196011,zcrm_1920545000000097003,,Active,Aniket Potwekar,,West 1,"Swapnashilp Bunglow, Trimurti
soc,triveninagar,Near
shivsenaoffice,nigdi,talawade",Pune,411062,"Swapnashilp Bunglow, Trimurti
soc,triveninagar,Near
shivsenaoffice,nigdi,talawade",Pune,411062,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-25 15:05:36,2020-11-28 03:32:05,2020-11-28 03:32:05,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000031199023,zcrm_1920545000000097003,,Active,Irfan,,West 1,"Mumbai Shantakurz golibar, Fish market",Mumbai,400055,"Mumbai Shantakurz golibar, Fish market",Mumbai,400055,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-25 15:13:32,2020-12-01 03:47:41,2020-12-01 03:47:41,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000031200006,zcrm_1920545000000097003,,Active,Gopal Pradhan,,West 1,"63 Daffodil, Glendale, Pokhran Road # 2, Vasant
Vihar",Thane,400610,"63 Daffodil, Glendale, Pokhran Road # 2, Vasant
Vihar",Thane,400610,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-25 14:57:55,2020-11-28 03:32:05,2020-11-28 03:32:05,Maharashtra,Maharashtra,Others_etc
zcrm_1920545000031206022,zcrm_1920545000000097003,,Active,Rahul Kumar Sinha,,East,"Flat no 7101, Sector 4-F, Bokaro Steel City,
Jharkhand",Bokaro,827004,"Flat no 7101, Sector 4-F, Bokaro Steel City,
Jharkhand",Bokaro,827004,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-25 15:09:32,2020-11-28 03:32:05,2020-11-28 03:32:05,Jharkhand,Jharkhand,Others_etc
zcrm_1920545000031239001,zcrm_1920545000000097003,,Active,Arth diagnostic lab,,West 2,"Apex Chamber, 4-C, Madhuban Bank St, Opp. CANARA BANK - GENERAL BRANCH, Madhuban, ,",Udaipur,313001,"Apex Chamber, 4-C, Madhuban Bank St, Opp. CANARA BANK - GENERAL BRANCH, Madhuban, ,",Udaipur,313001,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-26 03:43:02,2020-11-26 03:43:02,2020-11-26 03:52:50,Rajasthan,Rajasthan,Clinic
zcrm_1920545000031257013,zcrm_1920545000008345001,Aaruni Sinha,Active,Lifestyle Fitness Clinic,,West 1,"Shop no 3, Monarch palace, JB nagar, Andheri East",Mumbai,,"Shop no 3, Monarch palace, JB nagar, Andheri East",Mumbai,,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-11-26 18:45:16,2020-11-26 18:45:16,,Maharashtra,Maharashtra,Fitness
zcrm_1920545000031296001,zcrm_1920545000003466001,Nihal Pawar,Active,Chirag Clinic,,South,,,,"Shop no 6, First Floor,No 82/1/43, R R Complex, J P Nagar KONANKUNTE MAIN ROAD, Off, Kanakapura Rd",Bangalore,560062,Dr Kiran wanted the demo at his own new obesity clinic. As earlier he has seen the machine in event and also got the reference from Medtronic's sales peron.,,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-27 14:35:25,2020-11-27 19:24:20,2021-07-17 21:09:24,,Karnataka,Clinic
zcrm_1920545000031316015,zcrm_1920545000000097003,,Active,Mr Sambhu Sankar Sahani,,West 1,"C-701, Floerancia, Kaspate Wasti",Pune,411057,"C-701, Floerancia, Kaspate Wasti",Pune,411057,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-30 15:33:20,2020-12-05 03:37:40,2020-12-05 03:37:40,Maharashtra,Maharashtra,Others_Individual
zcrm_1920545000031327076,zcrm_1920545000000366006,Ayan,Active,All India Institute Of Local Self Government,,West 1,,,,,Pune,,"BRIEF- AIISG is a government body which is into skill development and women empowerment pan India basis and this deal is for the Pune corporate office.
Ayan- I had called Mr.Prasad and had a long discussion regarding different InBody machines and how it's going to be helpful for them in employee wellness. 
Prasad- He is already used InBody machine in many gyms and his directer is also keen such machine for personal as well as for your employees .
Ayan- So requested for a demo with his team.
Prasad- He will confirm me with the demo and the meeting.",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-28 16:39:26,2020-11-28 16:39:26,2021-06-03 15:50:43,,Maharashtra,Others_Others Corporate
zcrm_1920545000031327137,zcrm_1920545000000366006,Ayan,Active,BRIGHT FUTURE TRAINING CENTER,,West 1,"Pratham cooperative housing society , Banglow no 141 , Kaveri nagar, Wakad,",Pune,411057,"Pratham cooperative housing society , Banglow no 141 , Kaveri nagar, Wakad,",Pune,411057,,,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-28 18:45:51,2020-12-09 14:00:56,2021-06-03 15:50:43,Maharashtra,Maharashtra,Private Enterprise
zcrm_1920545000031327241,zcrm_1920545000000366006,Ayan,Active,Roar Fitness,,West 1,,,,,pune,,"28th Oct- 5th Nov

Client- Digvijay is one of the main branch manager or  you can say he is looking after the main establishment of the gym setup. He has already seen InBody in different gyms in pune and also used them . 

Ayan- When I called him he told that yes they are coming up with a new gym but he is not sure that when it will start. So I requested him that if he can make an arrangement to meet the owner of the gym.

Client- Had a word with is owner and asked to come for a demo and meeting.

Ayan- arrange demo and meeting by next week . The demo and the meeting will be done between 9th Nov- 15th Nov",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 12:40:17,2020-11-30 12:40:17,2021-05-21 14:41:23,,Maharashtra,Fitness
zcrm_1920545000031327299,zcrm_1920545000000366006,Ayan,Active,Sungrace Schools and Junior College,,West 1,,,,,Pune,,"Brief about the company - Its a school who is coming up with a in-house gym setup in the school , so MrPranav Pillai has already used our machine in some of the gym so he is looking to showcase and refer our machine to his management and try to push for it into the gym
Ayan- I had a meeting with him regarding how our machine can be helpfull for their students, different types of machine etc. and also requested for a demo schedule .
Pranav- He has told me that he will confirm from the management and will update me the same.",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 12:45:53,2020-11-30 12:45:53,2021-06-02 14:29:11,,Maharashtra,Academic
zcrm_1920545000031327446,zcrm_1920545000000366006,Ayan,Active,Economiser Pvt Ltd,,West 1,,,,,Pune,,"Brief- The company is into renting services of It equipement, Kitchen equipement, Fitness equipement to big hotels, hospitals and corporates.
Ayan- I had a meeting with him regarding our different models and how he can push such all models into the their gym renting offers.
Jagminder- He has already used the InBody machine in multifit and also he knows about the machine. Now he wants to buy our machine and give it to big hotels or hospitals on a renting basis. 
Ayan - I have asked him to work together and cater to the hotel & Hospital industry, so that it can be captured on a short period.
Jagminder - He was interested and he wants to see and work how it can be possible.
Ayan- I have asked him that I will share the dealers document with him. As it is taking little time for approval or changes from the management.",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 12:57:22,2020-11-30 12:57:22,2021-06-02 14:29:11,,Maharashtra,Private Enterprise
zcrm_1920545000031327570,zcrm_1920545000000366006,Ayan,Active,Institute Of Sports Science & Technology,,West 1,,,,,Pune,,"So Dr.Vipul is the director of ISST institute in Pune which is into sports management, fitness management etc undergrad and post graduation college.
Ayan- My aim for connecting is to sale one of our machine into their PG  nutrition course and PG fitness course. So what I did was had a word with Mrs.Mrunal and heard that InBody is hiring right now for multiple location so I suggested ma'am lets connect with Mr.Vipul and put forward the word for hiring but with also main agenda of selling our machine to their college also. Mr.Vipul was for quite a long in my Linkedin Connection .

3rd Nov- 
Ayan- Send a formal Linkedin Message To Mr.Vipul.
Client- Didn't see and responded.

5Th Nov-
Ayan- Send another message 
Client- Didnt see or response 
Ayan - Called their college and had a word with Mr.Omkar who received the call and requested to share Mr.Vipuls number . He shared the same after sometime. 
Ayan- I called him right away.
Client- He was on middle of some meeting so he asked me to call afterwards.
Ayan- I forgot to call him as I was involved in some other works.
Client- Replied through linkedIn. That he is very much interested in talking to me as per my convenient time so we have arranged a meeting for next day.

6th Nov- 
Ayan & Client- Will be having a meeting.",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 13:00:22,2020-11-30 13:00:22,2021-05-28 14:41:29,,Maharashtra,Academic
zcrm_1920545000031327692,zcrm_1920545000000366006,Ayan,Active,Intowellness Pvt Ltd,,West 1,,,,,Pune,,"Brief- It's a fitness equipment brand that is looking for BCA machines to tag along with their equipment offers.
Reshma- She is looking for InBody machine for which she can quote to their clients along with the equipment.
Ayan- I had a discussion with her regarding the dealers offer. and also would be preparing the dealers agreement for the same.",,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 13:35:40,2020-11-30 13:35:40,2021-06-02 14:29:11,,Maharashtra,Hospital
zcrm_1920545000031327806,zcrm_1920545000000366006,Ayan,Active,Ultimate fit club,,West 1,,,,,Pune,,Mr.Mukul wants to purchase BCA machine for his new upcoming gym,,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 13:40:50,2020-11-30 13:40:50,2020-12-15 17:02:21,,Maharashtra,Others_Aesthetic
zcrm_1920545000031327914,zcrm_1920545000000366006,Ayan,Active,Rahul Bade,,West 1,,,,,Pune,,Mr.Rahul is in fitness industry since last 7 years. He also having his own supplement manufacturing facility. He is also consultant for body builders. he wants to purchase BCA machine for his clients.,,,,zcrm_1920545000000366006,zcrm_1920545000000366006,2020-11-30 13:42:39,2020-11-30 13:42:39,2021-05-21 14:37:21,,Maharashtra,Hospital
zcrm_1920545000031330006,zcrm_1920545000000097003,,Active,Imran solanki,,North,"178/d/deffence colony, Jajmau",Kanpur,208010,"178/d/deffence colony, Jajmau",Kanpur,208010,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-30 15:37:44,2020-12-05 03:37:40,2020-12-05 03:37:40,Uttar Pradesh,Uttar Pradesh,Others_etc
zcrm_1920545000031334032,zcrm_1920545000000097003,,Active,Anand Ahuja,,West 1,"31 Shringhar, North South Road 7, Jvpd Scheme,
Juhu",Mumbai,400049,22 Amrita Shergill Marg,New delhi,110003,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-30 15:46:31,2020-12-05 03:37:40,2020-12-05 03:37:40,Maharashtra,Delhi,Others_etc
zcrm_1920545000031335014,zcrm_1920545000000097003,,Active,Mahantesh kurubar,,South,"aneel rathod
at po jagalbet, ashraya colony jagalbet",Supa,581129,"House no 117.ashraya colony jagalbet, Tq.joida.",Supa,581129,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-11-30 15:42:02,2020-12-05 03:37:40,2020-12-05 03:37:40,Karnataka,Karnataka,Others_etc
zcrm_1920545000031337017,zcrm_1920545000003466001,Nihal Pawar,Active,Train To Flex,,East,,,,Chinar Park,Kolkata,700136,"Got the reference from Being Strong dealer ,of the new gym opened in Kolkata and they are aware of InBody,and require one .",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-11-30 17:24:21,2020-11-30 17:24:21,2021-06-02 14:28:25,,West Bengal,Others_Aesthetic
zcrm_1920545000031352048,zcrm_1920545000003466001,Karn Sharma,Active,Fit n Fab fitness studio,,South,,,,"3rd floor 1st main, Seetha circle, opposite to indian oil petrol bunk, SBM Colony, Banashankari Stage I",Bangalore,560050,"Got the refrence from Mr.Yogesh from Fit24 gym , so had meeting with Mr. Ranjan and he loved the concept,usage & benefit of the product and is ready to purchase the same by Dec 20 end",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-01 16:09:45,2020-12-01 16:09:45,2021-06-02 14:28:25,,Karnataka,Fitness
zcrm_1920545000031352123,zcrm_1920545000003466001,Nihal Pawar,Active,Panther Fitness,,South,,,,D Group employees layout,Bangalore,560091,Have enquired for the IB270 BCA device for his 2 of the fitness centers.,,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-01 17:07:55,2020-12-01 17:07:55,2021-06-11 10:25:28,,Karnataka,Fitness
zcrm_1920545000031352204,zcrm_1920545000003466001,Karn Sharma,Active,"VENESTE - Slimming,Beauty,Laser",,South,,,,"Pinnacle Square, 4/1,80 ft double road , HIG Dollars Colony ,RMV 2nd Stage",Bangalore,,Ma'am is looking for IB120 for slimming centre,,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-01 18:34:37,2020-12-01 18:34:37,2021-06-02 14:28:25,,Karnataka,Others_Aesthetic
zcrm_1920545000031372001,zcrm_1920545000000097003,,Active,santhosh GR,,South,Santosh Ground Door No 001,Bangalore,560098,Santosh Ground Door No 001,Bangalore,560098,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-12-01 17:59:17,2020-12-05 03:37:40,2020-12-05 03:37:40,Karnataka,Karnataka,Others_etc
zcrm_1920545000031381009,zcrm_1920545000001670001,Anees Mukhtar,Active,Doctors of Capital,,West 1,"Doctors of Capital. KWH 62-1/3, EKTANAGAR JUHULANE WIRELESS ROAD ANDHERI WEST MUMBAI 400058",Mumbai,,"Doctors of Capital. KWH 62-1/3, EKTANAGAR JUHULANE WIRELESS ROAD ANDHERI WEST MUMBAI 400058",Mumbai,,,,,,zcrm_1920545000001670001,zcrm_1920545000000097003,2020-12-01 21:51:52,2021-01-19 03:32:50,2021-07-01 21:44:40,Maharashtra,Maharashtra,Others_Others Corporate
zcrm_1920545000031477001,zcrm_1920545000012077001,Nasir,Active,Olympus gym,,East,,,,,Sivasagar,785640,,,,,zcrm_1920545000012077001,zcrm_1920545000012077001,2020-12-04 01:05:30,2020-12-04 01:05:30,2021-07-15 11:38:22,,Assam,Fitness
zcrm_1920545000031477042,zcrm_1920545000012077001,Nasir,Active,Gym,,East,,,,Dibrugarh,Dibrugarh,,,,,,zcrm_1920545000012077001,zcrm_1920545000012077001,2020-12-04 01:07:51,2020-12-04 01:07:51,2021-07-16 12:45:32,,Assam,Fitness
zcrm_1920545000031516012,zcrm_1920545000008345001,Karn Sharma,Active,Yoh Fitness,,South,"No 14, Pottery Rd, Richards Town, Karnataka",Bengaluru,560005,"No 14, Pottery Rd, Richards Town, Karnataka",Bengaluru,560005,,,,,zcrm_1920545000008345001,zcrm_1920545000000097003,2020-12-04 14:51:13,2020-12-22 03:30:11,2020-12-22 03:30:11,Karnataka,Karnataka,Fitness
zcrm_1920545000031516041,zcrm_1920545000008345001,Nihal Pawar,Active,Kaizen Fitness,,South,"72/A, 3rd Floor,, 15th Cross Road 100ft Ring Road",Bengaluru,560078,"72/A, 3rd Floor,, 15th Cross Road 100ft Ring Road",Bengaluru,560078,,,,,zcrm_1920545000008345001,zcrm_1920545000008345001,2020-12-04 16:26:31,2020-12-04 16:26:31,,Karnataka,Karnataka,Fitness
zcrm_1920545000031524017,zcrm_1920545000003466001,Nihal Pawar,Active,AUM Fitness,,South,,,,,Coimbatore,,Sir is looking for InBody BCA device as there aren't any new InBody machine users in region so he wants to provide the service to his customers and also promote it. Have asked for both the models IB120 & IB270,,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-04 16:49:42,2020-12-04 16:49:42,2021-07-23 13:59:45,,Tamil Nadu,Fitness
zcrm_1920545000031550001,zcrm_1920545000001530001,Mahesh Gulwani,Active,HARSH HEALTH & FORMATION FITNESS PRIVATE LIMITED,Customer,West 2,"23, Sector D ,Sarvanand Nagar, Bholaram Ustad Marg,",Indore,452001,"23, Sector D ,Sarvanand Nagar, Bholaram Ustad Marg,",Indore,452001,wants to purchase a BCA machine for his gym. Gym is just opened and Mr.harsh said he never uses machine before.,,,,zcrm_1920545000001530001,zcrm_1920545000000097003,2020-12-05 03:26:26,2020-12-11 03:30:58,2021-06-04 16:41:29,Madhya Pradesh,Madhya Pradesh,Fitness
zcrm_1920545000031551058,zcrm_1920545000000097003,,Active,Amit Kumar Garg,,North,66 Siddhartha Enclave,New Delhi,110014,66 Siddhartha Enclave,New Delhi,110014,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-12-07 18:33:55,2021-01-05 03:57:29,2021-01-05 03:57:29,Delhi,Delhi,Others_etc
zcrm_1920545000031553072,zcrm_1920545000000097003,,Active,Jitendra kumar,,North,"Uday Raj Lawn 8 A P Sen Road, Charbagh",Lucknow,226004,"Uday Raj Lawn 8 A P Sen Road, Charbagh",Lucknow,226004,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-12-07 18:21:31,2020-12-13 03:30:13,2020-12-13 03:30:13,Uttar Pradesh,Uttar Pradesh,Others_etc
zcrm_1920545000031556097,zcrm_1920545000001530001,Mahesh Gulwani,Active,FIT MANTRA,,West 2,"U-1, 1ST FLOOR, MANMANDIR APPARTMENT,",Surat,395001,"U-1, 1ST FLOOR, MANMANDIR APPARTMENT,",Surat,395001,,,,,zcrm_1920545000001530001,zcrm_1920545000000097003,2020-12-07 14:13:53,2021-01-12 03:40:08,2021-06-04 16:39:13,Gujarat,Gujarat,Hospital
zcrm_1920545000031556389,zcrm_1920545000003466001,Nihal Pawar,Active,FitDeck,,South,,,,Jayanagar,Bangalore,,"Mr.Akash and is partner is coming up with the new gym ,and have already used InBody in Gold's gym , so want to purchase InBody only for their setup .",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-08 20:32:36,2020-12-08 20:32:36,2021-07-06 13:20:44,,Karnataka,Others_Aesthetic
zcrm_1920545000031557051,zcrm_1920545000000097003,,Active,RAVI KUMAR JARWAL,,West 2,"171, Shri Ji Nagar, durgapura",Jaipur,302018,"171, Shri Ji Nagar, durgapura",Jaipur,302018,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-12-07 18:38:07,2020-12-13 03:30:13,2020-12-13 03:30:13,Rajasthan,Rajasthan,Others_Individual
zcrm_1920545000031565011,zcrm_1920545000000097003,,Active,R V Sai Rajesh,,South,"SB001 Sowparnika Skanda, Near Hoodi Railway
Gate, Sadaramangala Road",Bangalore,560048,"SB001 Sowparnika Skanda, Near Hoodi Railway
Gate, Sadaramangala Road",Bangalore,560048,,,,,zcrm_1920545000000097003,zcrm_1920545000000097003,2020-12-07 18:27:36,2020-12-13 03:30:13,2020-12-13 03:30:13,Karnataka,Karnataka,Private Enterprise
zcrm_1920545000031581024,zcrm_1920545000003466001,Nihal Pawar,Active,Cardio Fitness gym,,South,,,,,Kannur,,"Sir has already used the machine in middle east ,so wants the same IB270 here in his fitness club.",,,,zcrm_1920545000003466001,zcrm_1920545000003466001,2020-12-07 16:03:55,2020-12-07 16:03:55,2021-04-14 20:57:39,,Kerala,Fitness
